"Variables ->","CPI","GDP_old","S","RS","D4L_CPI_TAR","GDP_RW","CPI_RW","RS_RW","GDP_05","GDP_MINE_05","GDP_10","GDP_MINE_10","GDP_15","GDP_MINE_15","GDP","GDP_MINE","GDP_OTH","CPI_seas","CPI_RW_seas","GDP_seas","GDP_05_seas","GDP_10_seas","GDP_15_seas","GDP_MINE_seas","GDP_MINE_05_seas","GDP_MINE_10_seas","GDP_MINE_15_seas","GDP_OTH_seas","GDP_RW_seas","GDP_old_seas","S_seas","L_CPI","L_CPI_RW","L_GDP","L_GDP_05","L_GDP_10","L_GDP_15","L_GDP_MINE","L_GDP_MINE_05","L_GDP_MINE_10","L_GDP_MINE_15","L_GDP_OTH","L_GDP_RW","L_GDP_old","L_S","L_Z","DLA_CPI","DLA_CPI_RW","DLA_GDP","DLA_GDP_05","DLA_GDP_10","DLA_GDP_15","DLA_GDP_MINE","DLA_GDP_MINE_05","DLA_GDP_MINE_10","DLA_GDP_MINE_15","DLA_GDP_OTH","DLA_GDP_RW","DLA_GDP_old","DLA_S","DLA_Z","D4L_CPI","D4L_CPI_RW","D4L_GDP","D4L_GDP_05","D4L_GDP_10","D4L_GDP_15","D4L_GDP_MINE","D4L_GDP_MINE_05","D4L_GDP_MINE_10","D4L_GDP_MINE_15","D4L_GDP_OTH","D4L_GDP_RW","D4L_GDP_old","D4L_S","D4L_Z","RR","RR_RW","L_GDP_BAR","L_GDP_GAP","L_GDP_MINE_BAR","L_GDP_MINE_GAP","L_GDP_OTH_BAR","L_GDP_OTH_GAP","RR_BAR","RR_GAP","RR_RW_BAR","RR_RW_GAP","L_GDP_RW_BAR","L_GDP_RW_GAP","L_Z_BAR","L_Z_GAP","DLA_GDP_BAR","DLA_Z_BAR"
"2018Q1",8.85500000e+01,4.83644959e+06,2.40806000e+03,1.07600000e+01,8.00000000e+00,1.88926300e+04,1.05666667e+02,4.35000000e+00,NaN,NaN,3.24563610e+06,7.98447000e+05,4.83644960e+06,8.27384600e+05,4.83644959e+06,8.27384600e+05,4.00906499e+06,8.81122681e+01,1.05009324e+02,6.41742960e+06,NaN,4.40332545e+06,6.39920813e+06,1.01363822e+06,NaN,9.73880374e+05,1.01249688e+06,5.39552876e+06,2.07874100e+04,6.42019345e+06,2.39143345e+03,4.47861178e+02,4.65404915e+02,1.56745282e+03,NaN,1.52978706e+03,1.56716848e+03,1.38290566e+03,NaN,1.37890438e+03,1.38279300e+03,1.55010812e+03,9.94210280e+02,1.56749588e+03,7.77964824e+02,7.95508561e+02,6.82794242e+00,2.52291976e+00,1.06318273e+01,NaN,7.93160350e+00,1.24492411e+01,3.55063279e+01,NaN,3.53213052e+01,3.70545555e+01,5.19670798e+00,4.29155793e+00,1.11472737e+01,-4.61661954e+00,-8.92164219e+00,6.41451031e+00,2.10474198e+00,5.71764048e+00,NaN,6.10712061e+00,5.88982004e+00,2.70651309e+00,NaN,2.90069807e+00,2.85535845e+00,6.04217551e+00,6.52938561e+00,5.59379666e+00,-2.58254597e+00,-6.89231430e+00,4.34548969e+00,2.24525802e+00,1.56671344e+03,7.39380834e-01,1.38149905e+03,1.40661411e+00,1.54944974e+03,6.58379625e-01,5.93604510e+00,-1.59055540e+00,2.38090206e+00,-1.35644035e-01,9.93440299e+02,7.69981004e-01,7.97601713e+02,-2.09315234e+00,3.52568904e+00,3.54827798e+00
"2018Q2",9.00700000e+01,7.22567630e+06,2.41071333e+03,1.00000000e+01,8.00000000e+00,2.09673700e+04,1.04966667e+02,4.35000000e+00,NaN,NaN,4.80927570e+06,8.30276900e+05,7.22567630e+06,8.73070900e+05,7.22567630e+06,8.73070930e+05,6.35260537e+06,8.93409524e+01,1.05267065e+02,6.55395607e+06,NaN,4.48092305e+06,6.56452996e+06,1.02602863e+06,NaN,9.61712430e+05,1.03296371e+06,5.55361793e+06,2.12410184e+04,6.57298324e+06,2.44342000e+03,4.49245998e+02,4.65650060e+02,1.56955794e+03,NaN,1.53153396e+03,1.56971915e+03,1.38412062e+03,NaN,1.37764708e+03,1.38479426e+03,1.55299602e+03,9.96368942e+02,1.56984784e+03,7.80115398e+02,7.96519460e+02,5.53928037e+00,9.80580797e-01,8.42047334e+00,NaN,6.98760886e+00,1.02026622e+01,4.85984067e+00,NaN,-5.02920025e+00,8.00504721e+00,1.15515971e+01,8.63465116e+00,9.40781975e+00,8.60229639e+00,4.04359682e+00,6.92650415e+00,1.71756776e+00,7.26355261e+00,NaN,6.64565936e+00,7.35988152e+00,3.77430941e+00,NaN,1.85920482e+00,3.69412715e+00,8.05297429e+00,6.86837239e+00,7.27312860e+00,1.32660996e-01,-5.07627539e+00,3.07349585e+00,2.63243224e+00,1.56755635e+03,2.00158925e+00,1.38114678e+03,2.97383913e+00,1.55049900e+03,2.49701715e+00,5.62830831e+00,-2.55481246e+00,2.33301921e+00,2.99413024e-01,9.95432873e+02,9.36069353e-01,7.98392074e+02,-1.87261415e+00,3.37163969e+00,3.16144406e+00
"2018Q3",8.97500000e+01,6.84177508e+06,2.47675333e+03,1.00000000e+01,8.00000000e+00,2.19079500e+04,1.05900000e+02,4.35000000e+00,NaN,NaN,4.79503180e+06,1.06327250e+06,6.84177510e+06,1.10281010e+06,6.84177508e+06,1.10281005e+06,5.73896503e+06,9.00932315e+01,1.06233418e+02,6.60008959e+06,NaN,4.49334812e+06,6.62227692e+06,1.01773228e+06,NaN,9.80128959e+05,1.01850458e+06,5.56409737e+06,2.15334138e+04,6.57894497e+06,2.48471759e+03,4.50084504e+02,4.66563873e+02,1.57025938e+03,NaN,1.53181087e+03,1.57059498e+03,1.38330875e+03,NaN,1.37954394e+03,1.38338460e+03,1.55318453e+03,9.97736114e+02,1.56993850e+03,7.81791429e+02,7.98270798e+02,3.35402540e+00,3.65525244e+00,2.80575011e+00,NaN,1.10761855e+00,3.50333935e+00,-3.24750246e+00,NaN,7.58747121e+00,-5.63864234e+00,7.54071367e-01,5.46868485e+00,3.62637719e-01,6.70412368e+00,7.00535072e+00,5.54546712e+00,2.27475065e+00,7.69430083e+00,NaN,6.72898740e+00,6.91964664e+00,-1.57402050e+00,NaN,5.34487151e-01,-1.67970153e+00,9.42198119e+00,6.26562287e+00,7.63075234e+00,1.56208748e+00,-1.70862899e+00,4.45453288e+00,2.07524935e+00,1.56835854e+03,1.90083884e+00,1.38066519e+03,2.64355396e+00,1.55152070e+03,1.66382862e+00,5.29448739e+00,-8.39954513e-01,2.29279977e+00,-2.17550418e-01,9.97388518e+02,3.47595637e-01,7.99087832e+02,-8.17034805e-01,3.20875174e+00,2.78303332e+00
"2018Q4",9.28000000e+01,7.54277030e+06,2.59445667e+03,1.10900000e+01,8.00000000e+00,2.38292300e+04,1.06566667e+02,4.35000000e+00,NaN,NaN,5.26590870e+06,1.28087500e+06,7.54277030e+06,1.33155990e+06,7.54277030e+06,1.33155987e+06,6.21121043e+06,9.36525028e+01,1.06580678e+02,6.79951291e+06,NaN,4.68383329e+06,6.78671142e+06,1.06661048e+06,NaN,1.04066430e+06,1.06068980e+06,5.73384184e+06,2.19500093e+04,6.80536722e+06,2.56978045e+03,4.53959115e+02,4.66890224e+02,1.57323615e+03,NaN,1.53596274e+03,1.57304771e+03,1.38799964e+03,NaN,1.38553698e+03,1.38744300e+03,1.55618963e+03,9.99652284e+02,1.57332222e+03,7.85157575e+02,7.98088683e+02,1.54984457e+01,1.30540410e+00,1.19071025e+01,NaN,1.66074982e+01,9.81089655e+00,1.87635787e+01,NaN,2.39721526e+01,1.62335992e+01,1.20204043e+01,7.66468303e+00,1.35348819e+01,1.34645843e+01,-7.28457253e-01,7.80492346e+00,2.11603927e+00,8.44128831e+00,NaN,8.15858228e+00,8.99153479e+00,1.39705612e+01,NaN,1.54629322e+01,1.39136399e+01,7.38069517e+00,6.51489424e+00,8.61315327e+00,6.03859621e+00,3.49712022e-01,3.28507654e+00,2.23396073e+00,1.56911905e+03,4.11710718e+00,1.38006629e+03,7.93335069e+00,1.55251172e+03,3.67791045e+00,4.94066683e+00,-1.65559029e+00,2.26168831e+00,-2.77275827e-02,9.99314459e+02,3.37824999e-01,7.99689923e+02,-1.60124018e+00,3.04202918e+00,2.40836424e+00
"2019Q1",9.44600000e+01,5.25255937e+06,2.63852000e+03,1.10300000e+01,8.00000000e+00,2.01017600e+04,1.07600000e+02,4.35000000e+00,NaN,NaN,3.53178790e+06,9.14130700e+05,5.25255940e+06,9.55834000e+05,5.25255937e+06,9.55834000e+05,4.29672537e+06,9.40466544e+01,1.06939544e+02,6.94635021e+06,NaN,4.79708075e+06,6.92792165e+06,1.15890584e+06,NaN,1.10773747e+06,1.15941968e+06,5.74920776e+06,2.20439908e+04,6.94299521e+06,2.62825873e+03,4.54379098e+02,4.67226367e+02,1.57537269e+03,NaN,1.53835181e+03,1.57510704e+03,1.39629869e+03,NaN,1.39178302e+03,1.39634302e+03,1.55645726e+03,1.00007953e+03,1.57532438e+03,7.87407683e+02,8.00254951e+02,1.67993135e+00,1.34457169e+00,8.54615710e+00,NaN,9.55628076e+00,8.23734554e+00,3.31961888e+01,NaN,2.49841466e+01,3.56000606e+01,1.07051213e+00,1.70898959e+00,8.00866823e+00,9.00043128e+00,8.66507161e+00,6.51792070e+00,1.82145226e+00,7.91987077e+00,NaN,8.56475160e+00,7.93856090e+00,1.33930264e+01,NaN,1.28786425e+01,1.35500162e+01,6.34914621e+00,5.86925216e+00,7.82850191e+00,9.44285892e+00,4.74639047e+00,4.51207930e+00,2.52854774e+00,1.56983810e+03,5.53459043e+00,1.37936374e+03,1.69349453e+01,1.55346996e+03,2.98729823e+00,4.57240616e+00,-6.03268556e-02,2.24099343e+00,2.87554313e-01,1.00121814e+03,-1.13860869e+00,8.00198772e+02,5.61791684e-02,2.87622410e+00,2.03539423e+00
"2019Q2",9.75500000e+01,7.72048017e+06,2.64485333e+03,1.10300000e+01,8.00000000e+00,2.22389600e+04,1.07766667e+02,4.35000000e+00,NaN,NaN,5.14876950e+06,9.24069200e+05,7.72048020e+06,9.51524100e+05,7.72048017e+06,9.51524080e+05,6.76895609e+06,9.67386359e+01,1.08092029e+02,7.05099383e+06,NaN,4.80374333e+06,7.05945307e+06,1.13809468e+06,NaN,1.07699659e+06,1.14775628e+06,5.96112939e+06,2.26076694e+04,7.05545141e+06,2.66945022e+03,4.57201287e+02,4.68298299e+02,1.57686791e+03,NaN,1.53849060e+03,1.57698781e+03,1.39448661e+03,NaN,1.38896868e+03,1.39533195e+03,1.56007705e+03,1.00260445e+03,1.57693111e+03,7.88962782e+02,8.00059794e+02,1.12887538e+01,4.28772696e+00,5.98088179e+00,NaN,5.55167249e-01,7.52308745e+00,-7.24831325e+00,NaN,-1.12573581e+01,-4.04425116e+00,1.44791576e+01,1.00996654e+01,6.42691943e+00,6.22039685e+00,-7.80629995e-01,7.95528906e+00,2.64823880e+00,7.30997288e+00,NaN,6.95664119e+00,7.26866722e+00,1.03659879e+01,NaN,1.13216031e+01,1.05376916e+01,7.08103633e+00,6.23550573e+00,7.08327683e+00,8.84738403e+00,3.54033377e+00,3.07471094e+00,1.70176120e+00,1.57051851e+03,6.34940356e+00,1.37857617e+03,1.59104353e+01,1.55439563e+03,5.68141955e+00,4.19423017e+00,-1.11951923e+00,2.23200642e+00,-5.30245217e-01,1.00310722e+03,-5.02767489e-01,8.00613802e+02,-5.54008374e-01,2.72162927e+00,1.66012018e+00
"2019Q3",9.78300000e+01,7.21542875e+06,2.66725667e+03,1.10300000e+01,8.00000000e+00,2.32153300e+04,1.08933333e+02,4.35000000e+00,NaN,NaN,5.05535060e+06,1.04268080e+06,7.21542870e+06,1.07557880e+06,7.21542875e+06,1.07557883e+06,6.13984992e+06,9.81757148e+01,1.09262016e+02,6.96500987e+06,NaN,4.74076768e+06,6.97332716e+06,9.86264010e+05,NaN,9.63158293e+05,9.86378317e+05,5.97175513e+06,2.27929368e+04,6.96425967e+06,2.67260968e+03,4.58675888e+02,4.69374881e+02,1.57564096e+03,NaN,1.53717096e+03,1.57576030e+03,1.38016794e+03,NaN,1.37779731e+03,1.38017952e+03,1.56025514e+03,1.00342060e+03,1.57563019e+03,7.89081068e+02,7.99780061e+02,5.89840593e+00,4.30633092e+00,-4.90782047e+00,NaN,-5.27855758e+00,-4.91004616e+00,-5.72746943e+01,NaN,-4.46854934e+01,-6.06097141e+01,7.12366978e-01,3.26459854e+00,-5.20370348e+00,4.73145640e-01,-1.11892937e+00,8.59138419e+00,2.81100842e+00,5.38158024e+00,NaN,5.36009716e+00,5.16532085e+00,-3.14081002e+00,NaN,-1.74663807e+00,-3.20507637e+00,7.07061024e+00,5.68448415e+00,5.69169153e+00,7.28963952e+00,1.50926375e+00,2.43861581e+00,1.53899158e+00,1.57116653e+03,4.47442815e+00,1.37773279e+03,2.43514204e+00,1.55529080e+03,4.96434151e+00,3.81062595e+00,-1.37201014e+00,2.23619828e+00,-6.97206692e-01,1.00498863e+03,-1.56802982e+00,8.00934473e+02,-1.15441135e+00,2.59208116e+00,1.28268254e+00
"2019Q4",9.76500000e+01,7.73981010e+06,2.70353667e+03,1.10300000e+01,8.00000000e+00,2.52346200e+04,1.11066667e+02,4.35000000e+00,NaN,NaN,5.31455380e+06,1.07555180e+06,7.73981010e+06,1.08571970e+06,7.73981010e+06,1.08571972e+06,6.65409038e+06,9.85417946e+01,1.11065759e+02,6.94312105e+06,NaN,4.71791230e+06,6.94099337e+06,8.70150528e+05,NaN,8.70744715e+05,8.63981926e+05,6.09907502e+06,2.32629238e+04,6.94361709e+06,2.68561872e+03,4.59048077e+02,4.71012245e+02,1.57532619e+03,NaN,1.53668770e+03,1.57529555e+03,1.36764215e+03,NaN,1.36771041e+03,1.36693071e+03,1.56236477e+03,1.00546161e+03,1.57533334e+03,7.89566642e+02,8.01530810e+02,1.48875485e+00,6.54945355e+00,-1.25905325e+00,NaN,-1.93307511e+00,-1.85902520e+00,-5.01031441e+01,NaN,-4.03475733e+01,-5.29952478e+01,8.43849895e+00,8.16405717e+00,-1.18739005e+00,1.94229413e+00,7.00299283e+00,5.08896148e+00,4.12202078e+00,2.09004129e+00,NaN,7.24953828e-01,2.24784041e+00,-2.03574907e+01,NaN,-1.78265695e+01,-2.05122881e+01,6.17513391e+00,5.80932769e+00,2.01112353e+00,4.40906697e+00,3.44212627e+00,5.94103852e+00,2.27979222e-01,1.57179239e+03,3.53380152e+00,1.37687275e+03,-9.23060466e+00,1.55616110e+03,6.20366998e+00,3.42538088e+00,2.51565764e+00,2.25470859e+00,-2.02672937e+00,1.00686900e+03,-1.40739280e+00,8.01159897e+02,3.70912783e-01,2.50345329e+00,9.01696293e-01
"2020Q1",1.00500000e+02,4.72072671e+06,2.75664333e+03,1.00000000e+01,8.00000000e+00,1.87417100e+04,1.12933333e+02,4.35000000e+00,NaN,NaN,3.15461770e+06,6.42711900e+05,4.72072670e+06,6.41400800e+05,4.72072671e+06,6.41400820e+05,4.07932589e+06,1.00094489e+02,1.12279263e+02,6.22059355e+06,NaN,4.28804095e+06,6.20729959e+06,7.71398561e+05,NaN,7.78219245e+05,7.71727836e+05,5.42989491e+06,2.04600621e+04,6.21937412e+06,2.75110299e+03,4.60611463e+02,4.72098919e+02,1.56433759e+03,NaN,1.52713405e+03,1.56412365e+03,1.35559605e+03,NaN,1.35647636e+03,1.35563872e+03,1.55074303e+03,9.92623008e+02,1.56431798e+03,7.91975720e+02,8.03463176e+02,6.25354360e+00,4.34669745e+00,-4.39544255e+01,NaN,-3.82145676e+01,-4.46875796e+01,-4.81844146e+01,NaN,-4.49362198e+01,-4.51679623e+01,-4.64869372e+01,-5.13544178e+01,-4.40614220e+01,9.63631137e+00,7.72946523e+00,6.23236454e+00,4.87255222e+00,-1.10351044e+01,NaN,-1.12177583e+01,-1.09833909e+01,-4.07026416e+01,NaN,-3.53066611e+01,-4.07042938e+01,-5.71422842e+00,-7.45652416e+00,-1.10063990e+01,4.56803700e+00,3.20822467e+00,3.76763546e+00,-5.22552220e-01,1.57240913e+03,-8.07153780e+00,1.37603673e+03,-2.04406848e+01,1.55701525e+03,-6.27221455e+00,3.04142483e+00,7.26210625e-01,2.28824122e+00,-2.81079344e+00,1.00875400e+03,-1.61309883e+01,8.01288466e+02,2.17471024e+00,2.46693172e+00,5.14275412e-01
"2020Q2",1.00200000e+02,7.09027014e+06,2.79889000e+03,9.00000000e+00,8.00000000e+00,2.29396000e+04,1.10700000e+02,4.35000000e+00,NaN,NaN,4.68064750e+06,6.54314000e+05,7.09027010e+06,6.65069600e+05,7.09027014e+06,6.65069630e+05,6.42520051e+06,9.93371972e+01,1.11019523e+02,6.52674971e+06,NaN,4.37120498e+06,6.53068341e+06,8.08468171e+05,NaN,7.64956403e+05,8.18567162e+05,5.71290599e+06,2.34158609e+04,6.52296325e+06,2.81544774e+03,4.59852010e+02,4.70970607e+02,1.56914196e+03,NaN,1.52905493e+03,1.56920222e+03,1.36028966e+03,NaN,1.35475741e+03,1.36153107e+03,1.55582384e+03,1.00611689e+03,1.56908393e+03,7.94287658e+02,8.05406256e+02,-3.03781300e+00,-4.51324848e+00,1.92174978e+01,NaN,7.68349477e+00,2.03142565e+01,1.87744516e+01,NaN,-6.87577946e+00,2.35694016e+01,2.03232178e+01,5.39755250e+01,1.90637920e+01,9.24775455e+00,7.77231907e+00,2.65072284e+00,2.67230836e+00,-7.72595037e+00,NaN,-9.43567638e+00,-7.78559860e+00,-3.41969503e+01,NaN,-3.42112665e+01,-3.38008806e+01,-4.25321335e+00,3.51244074e+00,-7.84718090e+00,5.32487642e+00,5.34646194e+00,6.34927716e+00,1.67769164e+00,1.57303196e+03,-3.89000109e+00,1.37525963e+03,-1.49699700e+01,1.55786586e+03,-2.04201908e+00,2.66325998e+00,3.68601718e+00,2.33623329e+00,-6.58541646e-01,1.01064837e+03,-4.53148083e+00,8.01318802e+02,4.08745321e+00,2.49135095e+00,1.21347177e-01
"2020Q3",9.96000000e+01,7.02467190e+06,2.84656333e+03,8.00000000e+00,8.00000000e+00,2.43567300e+04,1.11066667e+02,4.35000000e+00,NaN,NaN,4.90030680e+06,9.88358600e+05,7.02467190e+06,1.01792870e+06,7.02467190e+06,1.01792872e+06,6.00674318e+06,1.00032263e+02,1.11392426e+02,6.77471732e+06,NaN,4.59095571e+06,6.77927956e+06,9.21782185e+05,NaN,9.12853129e+05,9.23394923e+05,5.83500723e+06,2.39309161e+04,6.77222292e+06,2.84791951e+03,4.60549277e+02,4.71305934e+02,1.57287082e+03,NaN,1.53395988e+03,1.57293814e+03,1.37340642e+03,NaN,1.37243303e+03,1.37358123e+03,1.55793861e+03,1.00829265e+03,1.57283399e+03,7.95434401e+02,8.06191058e+02,2.78906889e+00,1.34130802e+00,1.49154278e+01,NaN,1.96198028e+01,1.49436971e+01,5.24670574e+01,NaN,7.07024637e+01,4.82006254e+01,8.45907182e+00,8.70302980e+00,1.50002492e+01,4.58697154e+00,3.13921068e+00,1.87338858e+00,1.93105263e+00,-2.77013830e+00,NaN,-3.21108628e+00,-2.82216277e+00,-6.76151241e+00,NaN,-5.36427723e+00,-6.59829576e+00,-2.31653714e+00,4.87204855e+00,-2.79619273e+00,6.35333290e+00,6.41099695e+00,6.12661142e+00,2.41894737e+00,1.57367110e+03,-8.00277180e-01,1.37456358e+03,-1.15715559e+00,1.55872161e+03,-7.83003503e-01,2.29584236e+00,3.83076905e+00,2.39636519e+00,2.25821781e-02,1.01254681e+03,-4.25416681e+00,8.01250890e+02,4.94016879e+00,2.55653215e+00,-2.71651638e-01
"2020Q4",1.00200000e+02,7.81970798e+06,2.85106333e+03,6.00000000e+00,8.00000000e+00,2.68766900e+04,1.11200000e+02,4.35000000e+00,NaN,NaN,5.29844250e+06,1.29941090e+06,7.81970800e+06,1.34264680e+06,7.81970798e+06,1.34264677e+06,6.47706121e+06,1.00966668e+02,1.11163454e+02,6.98551852e+06,NaN,4.70480313e+06,6.98874832e+06,1.08445289e+06,NaN,1.05095606e+06,1.07002056e+06,5.90517648e+06,2.47493504e+04,6.99510806e+06,2.84112515e+03,4.61479044e+02,4.71100168e+02,1.57593498e+03,NaN,1.53640945e+03,1.57598120e+03,1.38965862e+03,NaN,1.38652108e+03,1.38831884e+03,1.55913399e+03,1.01165545e+03,1.57607216e+03,7.95195543e+02,8.04816667e+02,3.71907000e+00,-8.23063808e-01,1.22566326e+01,NaN,9.79828486e+00,1.21722543e+01,6.50087756e+01,NaN,5.63522238e+01,5.89504504e+01,4.78153231e+00,1.34512227e+01,1.29526702e+01,-9.55432205e-01,-5.49756601e+00,2.43096737e+00,8.79232957e-02,6.08783157e-01,NaN,-2.78246288e-01,6.85657107e-01,2.20164675e+01,NaN,1.88106721e+01,2.13881288e+01,-3.23077880e+00,6.19383992e+00,7.38822326e-01,5.62890132e+00,3.28585724e+00,3.56903263e+00,4.26207670e+00,1.57433428e+03,1.60069339e+00,1.37396135e+03,1.56972624e+01,1.55958991e+03,-4.55924581e-01,1.94643179e+00,1.62260083e+00,2.46590572e+00,1.79617098e+00,1.01444118e+03,-2.78572908e+00,8.01087264e+02,3.72940289e+00,2.65275031e+00,-6.54502398e-01
"2021Q1",1.02800000e+02,5.42056180e+06,2.84973000e+03,6.00000000e+00,8.00000000e+00,2.51564000e+04,1.12810270e+02,4.35000000e+00,NaN,NaN,3.65135940e+06,8.61972100e+05,5.42056180e+06,8.88600500e+05,5.42056180e+06,8.88600500e+05,4.53196130e+06,1.02521693e+02,1.12236677e+02,7.11583267e+06,NaN,4.96397149e+06,7.10215671e+06,1.06131576e+06,NaN,1.04389097e+06,1.06394134e+06,6.00807656e+06,2.73455186e+04,7.12405930e+06,2.84628474e+03,4.63007442e+02,4.72060983e+02,1.57778328e+03,NaN,1.54177167e+03,1.57759091e+03,1.38750200e+03,NaN,1.38584656e+03,1.38774908e+03,1.56086152e+03,1.02163079e+03,1.57789882e+03,7.95376982e+02,8.04430524e+02,6.11358938e+00,3.84326036e+00,7.39321242e+00,NaN,2.14488775e+01,6.43881067e+00,-8.62647629e+00,NaN,-2.69809313e+00,-2.27904155e+00,6.91012907e+00,3.99013686e+01,7.30665329e+00,7.25757324e-01,-1.54457170e+00,2.39597882e+00,-3.79359778e-02,1.34456926e+01,NaN,1.46376150e+01,1.34672547e+01,3.19059521e+01,NaN,2.93702037e+01,3.21103590e+01,1.01184878e+01,2.90077865e+01,1.35808412e+01,3.40126280e+00,9.67348009e-01,3.60402118e+00,4.38793598e+00,1.57502879e+03,2.75449531e+00,1.37346501e+03,1.40369905e+01,1.56047769e+03,3.83832749e-01,1.62468231e+00,1.97933888e+00,2.54213781e+00,1.84579817e+00,1.01632067e+03,5.31012465e+00,8.00833550e+02,3.59697363e+00,2.77800474e+00,-1.01485468e+00
"2021Q2",1.07000000e+02,7.13381320e+06,2.84952667e+03,6.00000000e+00,8.00000000e+00,2.73519500e+04,1.12103820e+02,4.35000000e+00,NaN,NaN,NaN,NaN,7.13381320e+06,7.25274100e+05,7.13381320e+06,7.25274000e+05,6.40853920e+06,1.05972050e+02,1.12407061e+02,6.61942489e+06,NaN,NaN,6.61881730e+06,8.87444469e+05,NaN,NaN,9.06847837e+05,5.75311379e+06,2.80448816e+04,6.59949744e+06,2.85993241e+03,4.66317538e+02,4.72212676e+02,1.57055190e+03,NaN,NaN,1.57054273e+03,1.36961012e+03,NaN,NaN,1.37177299e+03,1.55652518e+03,1.02415614e+03,1.57025041e+03,7.95855327e+02,8.01750465e+02,1.32403843e+01,6.06770046e-01,-2.89255050e+01,NaN,NaN,-2.81927204e+01,-7.15675007e+01,NaN,NaN,-6.39043453e+01,-1.73453685e+01,1.01013915e+01,-3.05936758e+01,1.91337851e+00,-1.07202357e+01,6.46552813e+00,1.24206865e+00,1.40994195e+00,NaN,NaN,1.34051042e+00,9.32046400e+00,NaN,NaN,1.02419222e+01,7.01341173e-01,1.80392531e+01,1.16647421e+00,1.56766879e+00,-3.65579069e+00,-4.65528133e-01,3.10793135e+00,1.57576286e+03,-5.21095524e+00,1.37309640e+03,-3.48627601e+00,1.56139157e+03,-4.86638915e+00,1.34126206e+00,-1.80679020e+00,2.62346698e+00,4.84464368e-01,1.01817273e+03,5.98340873e+00,8.00497704e+02,1.25276095e+00,2.93629716e+00,-1.34338498e+00
"2021Q3",1.09800000e+02,6.98059230e+06,2.84894000e+03,6.00000000e+00,8.00000000e+00,2.85059200e+04,1.12178180e+02,4.35000000e+00,NaN,NaN,NaN,NaN,6.98059230e+06,9.62806800e+05,6.98059230e+06,9.62806800e+05,6.01778550e+06,1.10419147e+02,1.12456123e+02,6.71592299e+06,NaN,NaN,6.71951520e+06,8.64628377e+05,NaN,NaN,8.65344746e+05,5.83387853e+06,2.80372090e+04,6.71887508e+06,2.84865778e+03,4.70428355e+02,4.72256312e+02,1.57199918e+03,NaN,NaN,1.57205266e+03,1.36700551e+03,NaN,NaN,1.36708833e+03,1.55791926e+03,1.02412878e+03,1.57204313e+03,7.95460321e+02,7.97288278e+02,1.64432699e+01,1.74547237e-01,5.78911195e+00,NaN,NaN,6.03972436e+00,-1.04184627e+01,NaN,NaN,-1.87386772e+01,5.57632564e+00,-1.09448231e-01,7.17089681e+00,-1.58002556e+00,-1.78487482e+01,9.87907837e+00,9.50378459e-01,-8.71637017e-01,NaN,NaN,-8.85482769e-01,-6.40091603e+00,NaN,NaN,-6.49290344e+00,-1.93453720e-02,1.58361336e+01,-7.90863883e-01,2.59195176e-02,-8.90278040e+00,-3.87907837e+00,3.39962154e+00,1.57654649e+03,-4.54730571e+00,1.37288616e+03,-5.88065628e+00,1.56233843e+03,-4.41916630e+00,1.10807631e+00,-4.98715469e+00,2.70945236e+00,6.90169177e-01,1.01998815e+03,4.14063380e+00,8.00089929e+02,-2.80165088e+00,3.13451383e+00,-1.63110086e+00
"2021Q4",1.14100000e+02,7.55669650e+06,2.84896000e+03,6.00000000e+00,8.00000000e+00,3.13417000e+04,1.13182090e+02,4.35000000e+00,NaN,NaN,NaN,NaN,7.55669650e+06,1.12118250e+06,7.55669650e+06,1.12118250e+06,6.43551400e+06,1.14845324e+02,1.13133423e+02,6.73165678e+06,NaN,NaN,6.74015587e+06,9.14181403e+05,NaN,NaN,8.95067584e+05,5.83300565e+06,2.88231819e+04,6.74782618e+06,2.84396897e+03,4.74358621e+02,4.72856786e+02,1.57223318e+03,NaN,NaN,1.57235936e+03,1.37257843e+03,NaN,NaN,1.37046545e+03,1.55790430e+03,1.02689353e+03,1.57247310e+03,7.95295588e+02,7.93793753e+02,1.57210643e+01,2.40189281e+00,9.36007712e-01,NaN,NaN,1.22681633e+00,2.22916919e+01,NaN,NaN,1.35085004e+01,-5.98540057e-02,1.10589883e+01,1.71986505e+00,-6.58929936e-01,-1.39781014e+01,1.28795769e+01,1.75661761e+00,-3.70179324e+00,NaN,NaN,-3.62184227e+00,-1.70801869e+01,NaN,NaN,-1.78533909e+01,-1.22969195e+00,1.52380750e+01,-3.59906517e+00,1.00045085e-01,-1.10229142e+01,-6.87957694e+00,2.59338239e+00,1.57738640e+03,-5.15321062e+00,1.37286276e+03,-2.84327027e-01,1.56332210e+03,-5.41779960e+00,9.35901064e-01,-7.81547801e+00,2.79995591e+00,-2.06573524e-01,1.02176142e+03,5.13210554e+00,7.99621211e+02,-5.82745862e+00,3.35962735e+00,-1.87487043e+00
